,ID,Count
374,18662,469.09030077060606
375,18663,463.1653085574468
376,18664,451.3437413599687
377,18665,461.8581160308025
378,18666,473.22500756683917
379,18667,502.1395379116326
380,18668,482.53875431917874
381,18669,450.39886850103505
382,18670,452.0328591593404
383,18671,441.34798111546627
384,18672,385.34758511327186
385,18673,307.5275332717305
386,18674,260.26301392904134
387,18675,215.04603026926503
388,18676,181.0048935476615
389,18677,162.02923676722213
390,18678,174.22542757413765
391,18679,202.05547779272467
392,18680,232.67948974585516
393,18681,300.6727398985009
394,18682,426.77080700604597
395,18683,473.1313975522654
396,18684,478.1440936054165
397,18685,422.8811740030545
398,18686,452.162988652336
399,18687,446.4518021655491
400,18688,435.05682097368674
401,18689,445.1917802068334
402,18690,456.14849289131644
403,18691,484.0196307824705
404,18692,465.12614934716436
405,18693,434.14604423178844
406,18694,435.72107168018294
407,18695,425.42176175676923
408,18696,270.05227644361463
409,18697,215.5158450122592
410,18698,182.3927853731167
411,18699,150.7046424004627
412,18700,126.84855293854187
413,18701,113.55037874844265
414,18702,122.09749106622213
415,18703,141.60084000471457
416,18704,163.06220232089044
417,18705,210.71199356358045
418,18706,299.0817443887282
419,18707,331.5713291115615
420,18708,335.08423546564046
421,18709,296.35588262763974
422,18710,316.87663067414434
423,18711,312.87422097564456
424,18712,304.88859778823036
425,18713,311.99119533472856
426,18714,319.6696791687806
427,18715,339.2018224216509
428,18716,325.96123686030677
429,18717,304.2503238195244
430,18718,305.3541058706694
431,18719,298.13633106666066
432,18720,269.0997528818658
433,18721,214.7556813765076
434,18722,181.74945280118348
435,18723,150.17307967993383
436,18724,126.40113499028794
437,18725,113.14986588246066
438,18726,121.66683097846956
439,18727,141.10138805324738
440,18728,162.4870522359263
441,18729,209.96877398678015
442,18730,298.02682860660303
443,18731,330.40181664701805
444,18732,333.90233234060514
445,18733,295.31058145638804
446,18734,315.75894908723234
447,18735,311.77065661667007
448,18736,303.8132001766036
449,18737,310.89074556800875
450,18738,318.5421459911496
451,18739,338.00539581751434
452,18740,324.81151221286035
453,18741,303.1771775164296
454,18742,304.2770663272561
455,18743,297.0847499295039
456,18744,417.5694015077666
457,18745,333.24222851348435
458,18746,282.02556642209595
459,18747,233.0276499066748
460,18748,196.14007713700056
461,18749,175.57772265203414
462,18750,188.79372890888206
463,18751,218.950859412997
464,18752,252.135575853549
465,18753,325.8142541939424
466,18754,462.4563312369479
467,18755,512.693480231254
468,18756,518.1253255878023
469,18757,458.241456697987
470,18758,489.9717446004469
471,18759,483.78300275978944
472,18760,471.4352012935376
473,18761,482.4176208668864
474,18762,494.2905068921285
475,18763,524.4921607188384
476,18764,504.0188528790608
477,18765,470.44826764268873
478,18766,472.1549950088173
479,18767,460.9944821450902
480,18768,407.9212435071289
481,18769,325.5424936632455
482,18770,275.50921916285097
483,18771,227.64342496897888
484,18772,191.60815873579116
485,18773,171.5209081358789
486,18774,184.43155170081724
487,18775,213.8918860342862
488,18776,246.3098523579265
489,18777,318.2861465501054
490,18778,451.7710374006218
491,18779,500.84743096302
492,18780,506.15377071009175
493,18781,447.6535497280307
494,18782,478.65069284070665
495,18783,472.60494509609214
496,18784,460.5424459989237
497,18785,471.27111106130894
498,18786,482.8696678855092
499,18787,512.3734968070692
500,18788,492.37323538333794
501,18789,459.57831596291146
502,18790,461.2456085063903
503,18791,450.3429650916423
504,18792,422.85719010578737
505,18793,337.46216045761133
506,18794,285.59692861743963
507,18795,235.9785388984228
508,18796,198.62384931895403
509,18797,177.801108457013
510,18798,191.18447239606652
511,18799,221.7234903906271
512,18800,255.32843342007493
513,18801,329.94012379113633
514,18802,468.31253455684504
515,18803,519.1858494739652
516,18804,524.6864796836155
517,18805,464.0442859788651
518,18806,496.1763826680243
519,18807,489.90927119965227
520,18808,477.40510635148576
521,18809,488.52659912509523
522,18810,500.5498345560245
523,18811,531.1339396834513
524,18812,510.40137308724184
525,18813,476.40567490628905
526,18814,478.13401499948526
527,18815,466.83217369441206
528,18816,403.4872358034516
529,18817,322.0039235403293
530,18818,272.5144989327905
531,18819,225.16899463206926
532,18820,189.5254232434753
533,18821,169.6565163197588
534,18822,182.42682423428045
535,18823,211.56693168212695
536,18824,243.6325223580056
537,18825,314.8264512088102
538,18826,446.8603927798357
539,18827,495.40333751948197
540,18828,500.6519986050687
541,18829,442.7876612270856
542,18830,473.4478727051844
543,18831,467.46784081258977
544,18832,455.5364582355187
545,18833,466.14850523916346
546,18834,477.6209884863472
547,18835,506.8041177463709
548,18836,487.0212544470078
549,18837,454.582808065596
550,18838,456.23197753237866
551,18839,445.4478432800265
552,18840,389.0612455943118
553,18841,310.4912286243489
554,18842,262.7712130376994
555,18843,217.1184655849833
556,18844,182.74926861580997
557,18845,163.59074019062786
558,18846,175.90446777101388
559,18847,204.00272093591428
560,18848,234.92186172170062
561,18849,303.570374436833
562,18850,430.8836701500411
563,18851,477.6910456240512
564,18852,482.7520498850521
565,18853,426.9565520895925
566,18854,456.5205605869143
567,18855,450.754334420692
568,18856,439.24953784923673
569,18857,449.4821694151944
570,18858,460.54447381082446
571,18859,488.6842106172087
572,18860,469.6086494749934
573,18861,438.3299837963493
574,18862,439.9201900532212
575,18863,429.52162392132936
576,18864,273.7659369246546
577,18865,218.47954036487764
578,18866,184.90098448177474
579,18867,152.77707771618094
580,18868,128.5929280066903
581,18869,115.11188217184838
582,18870,123.77653126309838
583,18871,143.54808314790415
584,18872,165.30457429673592
585,18873,213.60962810191256
586,18874,303.19460753272324
587,18875,336.13097718334734
588,18876,339.69219174527603
589,18877,300.4312607141776
590,18878,321.2342026087226
591,18879,317.1767532307875
592,18880,309.0813146637804
593,18881,316.2815845430895
594,18882,324.0656600882886
595,18883,343.866402256389
596,18884,330.4437369881358
597,18885,308.4342633840853
598,18886,309.5532242437077
599,18887,302.2361932312208
600,18888,272.81341336290575
601,18889,217.719376729126
602,18890,184.2576519098415
603,18891,152.24551499565212
604,18892,128.14551005843637
605,18893,114.71136930586638
606,18894,123.34587117534578
607,18895,143.048631196437
608,18896,164.72942421177177
609,18897,212.86640852511226
610,18898,302.1396917505981
611,18899,334.9614647188039
612,18900,338.5102886202407
613,18901,299.38595954292595
614,18902,320.11652102181057
615,18903,316.073188871813
616,18904,308.00591705215356
617,18905,315.1811347763698
618,18906,322.9381269106576
619,18907,342.66997565225256
620,18908,329.2940123406894
621,18909,307.3611170809905
622,18910,308.4761847002944
623,18911,301.18461209406405
624,18912,421.2830619888066
625,18913,336.20592386610275
626,18914,284.53376553075407
627,18915,235.1000852223931
628,18916,197.884452205149
629,18917,177.13922607543986
630,18918,190.47276910575832
631,18919,220.89810255618664
632,18920,254.3779478293945
633,18921,328.71188873227453
634,18922,466.56919438094303
635,18923,517.2531283030398
636,18924,522.733281867438
637,18925,462.3168347845249
638,18926,494.3293165350252
639,18927,488.0855350149323
640,18928,475.6279181690877
641,18929,486.70801007524744
642,18930,498.68648781163654
643,18931,529.1567405535766
644,18932,508.5013530068899
645,18933,474.6322072072497
646,18934,476.35411338185565
647,18935,465.0943443096503
648,18936,411.63490398816896
649,18937,328.506189015864
650,18938,278.01741827150903
651,18939,229.71586028469713
652,18940,193.35253380393962
653,18941,173.08241155928462
654,18942,186.11059189769347
655,18943,215.8391291774758
656,18944,248.55222433377202
657,18945,321.1837810884374
658,18946,455.88390054461695
659,18947,505.40707903480586
660,18948,510.76172698972744
661,18949,451.7289278145687
662,18950,483.00826477528494
663,18951,476.907477351235
664,18952,464.73516287447376
665,18953,475.56150026967
666,18954,487.26564880501724
667,18955,517.0380766418074
668,18956,496.85573551116704
669,18957,463.76225552747235
670,18958,465.4447268794286
671,18959,454.4428272562025
672,18960,426.5708505868273
673,18961,340.4258558102298
674,18962,288.1051277260977
675,18963,238.0509742141411
676,18964,200.3682243871025
677,18965,179.3626118804187
678,18966,192.86351259294275
679,18967,223.6707335338167
680,18968,257.5708053959204
681,18969,332.83775832946844
682,18970,472.4253977008401
683,18971,523.745497545751
684,18972,529.2944359632511
685,18973,468.1196640654031
686,18974,500.5339546026026
687,18975,494.21180345479513
688,18976,481.59782322703575
689,18977,492.81698833345627
690,18978,504.9458154755325
691,18979,535.7985195181896
692,18980,514.8838732150709
693,18981,480.58961447085
694,18982,482.33313337252355
695,18983,470.9320358589722
696,18984,407.2008962844917
697,18985,324.9676188929478
698,18986,275.0226980414486
699,18987,227.24142994778754
700,18988,191.2697983116238
701,18989,171.21801974316458
702,18990,184.1058644311567
703,18991,213.51417482531662
704,18992,245.87489433385113
705,18993,317.72408574714234
706,18994,450.9732559238309
707,18995,499.96298559126797
708,18996,505.25995488470437
709,18997,446.86303931362363
710,18998,477.8054446397627
711,18999,471.7703730677328
712,19000,459.7291751110689
713,19001,470.4388944475246
714,19002,482.0169694058552
715,19003,511.46869758110915
716,19004,491.503754574837
717,19005,458.76674763015706
718,19006,460.4310959054171
719,19007,449.54770544458665
720,19008,392.7749060753518
721,19009,313.4549239769673
722,19010,265.27941214635746
723,19011,219.1909009007016
724,19012,184.4936436839584
725,19013,165.15224361403358
726,19014,177.5835079678901
727,19015,205.9499640791039
728,19016,237.16423369754614
729,19017,306.46800897516505
730,19018,434.9965332940362
731,19019,482.25069369583707
732,19020,487.3600061646878
733,19021,431.0319301761304
734,19022,460.87813252149255
735,19023,455.05686667583495
736,19024,443.4422547247868
737,19025,453.7725586235555
738,19026,464.9404547303325
739,19027,493.3487904519469
740,19028,474.0911496028225
741,19029,442.5139233609103
742,19030,444.1193084262596
743,19031,433.6214860858895
744,19032,277.4795974056947
745,19033,221.4432357174961
746,19034,187.40918359043283
747,19035,154.84951303189925
748,19036,130.33730307483876
749,19037,116.67338559525413
750,19038,125.45557145997462
751,19039,145.4953262910938
752,19040,167.5469462725814
753,19041,216.50726264024465
754,19042,307.3074706767185
755,19043,340.6906252551332
756,19044,344.3001480249118
757,19045,304.5066388007157
758,19046,325.59177454330097
759,19047,321.4792854859305
760,19048,313.2740315393305
761,19049,320.57197375145057
762,19050,328.4616410077967
763,19051,348.53098209112727
764,19052,334.92623711596497
765,19053,312.6182029486463
766,19054,313.7523426167461
767,19055,306.336055395781
768,19056,276.52707384394586
769,19057,220.68307208174446
770,19058,186.7658510184996
771,19059,154.31795031137042
772,19060,129.88988512658483
773,19061,116.27287272927215
774,19062,125.02491137222205
775,19063,144.99587433962662
776,19064,166.97179618761731
777,19065,215.76404306344438
778,19066,306.2525548945933
779,19067,339.5211127905898
780,19068,343.1182448998764
781,19069,303.4613376294639
782,19070,324.474092956389
783,19071,320.37572112695597
784,19072,312.19863392770367
785,19073,319.4715239847309
786,19074,327.3341078301657
787,19075,347.33455548699084
788,19076,333.7765124685186
789,19077,311.5450566455515
790,19078,312.67530307333277
791,19079,305.2844742586243
792,19080,424.99672246984665
793,19081,339.16961921872127
794,19082,287.0419646394122
795,19083,237.17252053811137
796,19084,199.62882727329747
797,19085,178.70072949884565
798,19086,192.15180930263458
799,19087,222.84534569937628
800,19088,256.62031980524
801,19089,331.60952327060664
802,19090,470.6820575249382
803,19091,521.8127763748257
804,19092,527.3412381470737
805,19093,466.39221287106295
806,19094,498.6868884696037
807,19095,492.38806727007534
808,19096,479.82063504463775
809,19097,490.99839928360853
810,19098,503.0824687311446
811,19099,533.8213203883148
812,19100,512.983853134719
813,19101,478.81614677181074
814,19102,480.5532317548941
815,19103,469.19420647421055
816,19104,415.3485644692089
817,19105,331.4698843684824
818,19106,280.5256173801671
819,19107,231.78829560041544
820,19108,195.09690887208808
821,19109,174.64391498269035
822,19110,187.7896320945697
823,19111,217.7863723206654
824,19112,250.79459630961748
825,19113,324.0814156267695
826,19114,459.996763688612
827,19115,509.96672710659163
828,19116,515.369683269363
829,19117,455.80430590110655
830,19118,487.3658367098632
831,19119,481.210009606378
832,19120,468.92787975002375
833,19121,479.851889478031
834,19122,491.66162972452526
835,19123,521.7026564765456
836,19124,501.33823563899614
837,19125,467.94619509203335
838,19126,469.6438452524669
839,19127,458.5426894207626
840,19128,430.28451106786736
841,19129,343.3895511628482
842,19130,290.61332683475575
843,19131,240.1234095298594
844,19132,202.11259945525092
845,19133,180.92411530382444
846,19134,194.542552789819
847,19135,225.61797667700634
848,19136,259.8131773717659
849,19137,335.73539286780056
850,19138,476.53826084483524
851,19139,528.3051456175369
852,19140,533.9023922428868
853,19141,472.19504215194104
854,19142,504.8915265371809
855,19143,498.5143357099381
856,19144,485.79054010258585
857,19145,497.1073775418173
858,19146,509.34179639504055
859,19147,540.4630993529278
860,19148,519.3663733429
861,19149,484.77355403541094
862,19150,486.53225174556184
863,19151,475.0318980235324
864,19152,410.91455676553164
865,19153,327.9313142455662
866,19154,277.5308971501067
867,19155,229.31386526350582
868,19156,193.01417337977222
869,19157,172.7795231665703
870,19158,185.78490462803293
871,19159,215.46141796850623
872,19160,248.11726630969662
873,19161,320.62172028547445
874,19162,455.08611906782596
875,19163,504.52263366305385
876,19164,509.86791116434006
877,19165,450.9384174001615
878,19166,482.163016574341
879,19167,476.07290532287567
880,19168,463.9218919866189
881,19169,474.72928365588564
882,19170,486.4129503253632
883,19171,516.1332774158473
884,19172,495.98625470266603
885,19173,462.95068719471794
886,19174,464.6302142784554
887,19175,453.6475676091468
888,19176,396.4885665563918
889,19177,316.41861932958574
890,19178,267.7876112550155
891,19179,221.26333621641987
892,19180,186.23801875210685
893,19181,166.71374703743933
894,19182,179.26254816476634
895,19183,207.89720722229353
896,19184,239.4066056733916
897,19185,309.36564351349716
898,19186,439.10939643803135
899,19187,486.81034176762296
900,19188,491.96796244432335
901,19189,435.1073082626683
902,19190,465.23570445607083
903,19191,459.3593989309779
904,19192,447.63497160033677
905,19193,458.0629478319165
906,19194,469.3364356498405
907,19195,498.0133702866851
908,19196,478.5736497306516
909,19197,446.6978629254712
910,19198,448.31842679929787
911,19199,437.7213482504497
912,19200,281.1932578867347
913,19201,224.40693107011455
914,19202,189.91738269909092
915,19203,156.92194834761756
916,19204,132.08167814298724
917,19205,118.2348890186599
918,19206,127.1346116568509
919,19207,147.44256943428346
920,19208,169.78931824842695
921,19209,219.4048971785768
922,19210,311.42033382071367
923,19211,345.2502733269192
924,19212,348.9081043045474
925,19213,308.58201688725364
926,19214,329.9493464778793
927,19215,325.7818177410735
928,19216,317.4667484148806
929,19217,324.86236295981166
930,19218,332.85762192730476
931,19219,353.1955619258656
932,19220,339.4087372437941
933,19221,316.8021425132073
934,19222,317.9514609897845
935,19223,310.43591756034124
936,19224,280.2407343249858
937,19225,223.64676743436283
938,19226,189.27405012715764
939,19227,156.39038562708868
940,19228,131.63426019473326
941,19229,117.83437615267786
942,19230,126.70395156909825
943,19231,146.9431174828162
944,19232,169.21416816346274
945,19233,218.66167760177643
946,19234,310.36541803858836
947,19235,344.08076086237566
948,19236,347.7262011795119
949,19237,307.5367157160018
950,19238,328.83166489096715
951,19239,324.6782533820988
952,19240,316.39135080325366
953,19241,323.7619131930918
954,19242,331.73008874967366
955,19243,351.99913532172894
956,19244,338.2590125963476
957,19245,315.72899621011237
958,19246,316.874421446371
959,19247,309.3843364231843
960,19248,428.7103829508867
961,19249,342.13331457133967
962,19250,289.5501637480702
963,19251,239.24495585382968
964,19252,201.37320234144593
965,19253,180.26223292225137
966,19254,193.8308494995108
967,19255,224.79258884256586
968,19256,258.86269178108546
969,19257,334.5071578089387
970,19258,474.7949206689333
971,19259,526.3724244466116
972,19260,531.9491944267093
973,19261,470.4675909576009
974,19262,503.04446040418196
975,19263,496.6905995252183
976,19264,484.0133519201878
977,19265,495.2887884919695
978,19266,507.47844965065264
979,19267,538.485900223053
980,19268,517.4663532625481
981,19269,483.0000863363716
982,19270,484.75235012793235
983,19271,473.2940686387707
984,19272,419.06222495024895
985,19273,334.43357972110084
986,19274,283.0338164888251
987,19275,233.86073091613366
988,19276,196.8412839402365
989,19277,176.2054184060961
990,19278,189.46867229144596
991,19279,219.73361546385502
992,19280,253.036968285463
993,19281,326.9790501651016
994,19282,464.1096268326071
995,19283,514.5263751783775
996,19284,519.9776395489987
997,19285,459.87968398764457
998,19286,491.7234086444415
999,19287,485.5125418615209
1000,19288,473.12059662557385
1001,19289,484.142278686392
1002,19290,496.0576106440333
1003,19291,526.3672363112837
1004,19292,505.82073576682524
1005,19293,472.13013465659424
1006,19294,473.84296362550526
1007,19295,462.64255158532285
1008,19296,433.9981715489074
1009,19297,346.35324651546665
1010,19298,293.1215259434138
1011,19299,242.1958448455777
1012,19300,203.85697452339934
1013,19301,182.4856187272302
1014,19302,196.22159298669527
1015,19303,227.56521982019598
1016,19304,262.0555493476114
1017,19305,338.63302740613267
1018,19306,480.6511239888304
1019,19307,532.8647936893228
1020,19308,538.5103485225225
1021,19309,476.270420238479
1022,19310,509.2490984717592
1023,19311,502.81686796508114
1024,19312,489.9832569781359
1025,19313,501.39776675017833
1026,19314,513.7377773145487
1027,19315,545.127679187666
1028,19316,523.8488734707291
1029,19317,488.95749359997194
1030,19318,490.7313701186003
1031,19319,479.1317601880926
1032,19320,414.6282172465717
1033,19321,330.89500959818463
1034,19322,280.03909625876474
1035,19323,231.3863005792241
1036,19324,194.75854844792065
1037,19325,174.34102658997602
1038,19326,187.46394482490916
1039,19327,217.40866111169584
1040,19328,250.3596382855421
1041,19329,323.5193548238065
1042,19330,459.1989822118212
1043,19331,509.0822817348396
1044,19332,514.4758674439756
1045,19333,455.01379548669945
1046,19334,486.52058850891933
1047,19335,480.3754375780186
1048,19336,468.11460886216895
1049,19337,479.0196728642467
1050,19338,490.80893124487125
1051,19339,520.7978572505856
1052,19340,500.4687548304951
1053,19341,467.13462675927894
1054,19342,468.8293326514937
1055,19343,457.747429773707
1056,19344,400.2022270374317
1057,19345,319.3823146822042
1058,19346,270.2958103636736
1059,19347,223.33577153213815
1060,19348,187.98239382025528
1061,19349,168.27525046084506
1062,19350,180.9415883616426
1063,19351,209.8444503654831
1064,19352,241.6489776492371
1065,19353,312.2632780518292
1066,19354,443.2222595820265
1067,19355,491.36998983940885
1068,19356,496.57591872395903
1069,19357,439.1826863492063
1070,19358,469.5932763906492
1071,19359,463.66193118612074
1072,19360,451.8276884758868
1073,19361,462.3533370402775
